9/26/2022 4:00:42 PM value X:85 value Y: 0.011764705882352941
9/26/2022 4:00:42 PM value X:86 value Y: 0.011627906976744186
9/26/2022 4:00:42 PM value X:87 value Y: 0.011494252873563218
9/26/2022 4:00:42 PM value X:88 value Y: 0.011363636363636364
9/26/2022 4:00:42 PM value X:89 value Y: 0.011235955056179775
9/26/2022 4:00:42 PM value X:90 value Y: 0.011111111111111112
9/26/2022 4:00:42 PM value X:91 value Y: 0.01098901098901099
9/26/2022 4:00:42 PM value X:92 value Y: 0.010869565217391304
9/26/2022 4:00:42 PM value X:93 value Y: 0.010752688172043012
9/26/2022 4:00:42 PM value X:94 value Y: 0.010638297872340425
9/26/2022 4:00:42 PM value X:95 value Y: 0.010526315789473684
9/26/2022 4:00:42 PM value X:96 value Y: 0.010416666666666666
9/26/2022 4:00:42 PM value X:97 value Y: 0.010309278350515464
9/26/2022 4:00:42 PM value X:98 value Y: 0.01020408163265306
9/26/2022 4:00:42 PM value X:99 value Y: 0.010101010101010102
9/26/2022 4:00:42 PM value X:100 value Y: 0.01
9/26/2022 4:00:42 PM value X:101 value Y: 0.009900990099009901
9/26/2022 4:00:42 PM value X:102 value Y: 0.00980392156862745
9/26/2022 4:00:42 PM value X:103 value Y: 0.009708737864077669
9/26/2022 4:00:42 PM value X:104 value Y: 0.009615384615384616
9/26/2022 4:00:42 PM value X:105 value Y: 0.009523809523809525
9/26/2022 4:00:42 PM value X:106 value Y: 0.009433962264150943
9/26/2022 4:00:42 PM value X:107 value Y: 0.009345794392523364
9/26/2022 4:00:43 PM value X:108 value Y: 0.009259259259259259
9/26/2022 4:00:43 PM value X:109 value Y: 0.009174311926605505
9/26/2022 4:00:43 PM value X:110 value Y: 0.00909090909090909
9/26/2022 4:00:43 PM value X:111 value Y: 0.009009009009009009
9/26/2022 4:00:43 PM value X:112 value Y: 0.008928571428571428
9/26/2022 4:00:43 PM value X:113 value Y: 0.008849557522123894
9/26/2022 4:00:43 PM value X:114 value Y: 0.008771929824561403
9/26/2022 4:00:43 PM value X:115 value Y: 0.008695652173913044
9/26/2022 4:00:43 PM value X:116 value Y: 0.008620689655172414
9/26/2022 4:00:43 PM value X:117 value Y: 0.008547008547008548
9/26/2022 4:00:43 PM value X:118 value Y: 0.00847457627118644
9/26/2022 4:00:43 PM value X:119 value Y: 0.008403361344537815
9/26/2022 4:00:43 PM value X:120 value Y: 0.008333333333333333
9/26/2022 4:00:43 PM value X:121 value Y: 0.008264462809917356
9/26/2022 4:00:43 PM value X:122 value Y: 0.00819672131147541
9/26/2022 4:00:43 PM value X:123 value Y: 0.008130081300813009
9/26/2022 4:00:43 PM value X:124 value Y: 0.008064516129032258
9/26/2022 4:00:43 PM value X:125 value Y: 0.008
9/26/2022 4:00:43 PM value X:126 value Y: 0.007936507936507936
9/26/2022 4:00:43 PM value X:127 value Y: 0.007874015748031496
9/26/2022 4:00:43 PM value X:128 value Y: 0.0078125
9/26/2022 4:00:43 PM value X:129 value Y: 0.007751937984496124
9/26/2022 4:00:43 PM value X:130 value Y: 0.007692307692307693
9/26/2022 4:00:43 PM value X:131 value Y: 0.007633587786259542
9/26/2022 4:00:43 PM value X:132 value Y: 0.007575757575757576
9/26/2022 4:00:43 PM value X:133 value Y: 0.007518796992481203
9/26/2022 4:00:43 PM value X:134 value Y: 0.007462686567164179
9/26/2022 4:00:43 PM value X:135 value Y: 0.007407407407407408
9/26/2022 4:00:43 PM value X:136 value Y: 0.007352941176470588
9/26/2022 4:00:43 PM value X:137 value Y: 0.0072992700729927005
9/26/2022 4:00:43 PM value X:138 value Y: 0.007246376811594203
9/26/2022 4:00:43 PM value X:139 value Y: 0.007194244604316547
9/26/2022 4:00:43 PM value X:140 value Y: 0.007142857142857143
9/26/2022 4:00:43 PM value X:141 value Y: 0.0070921985815602835
9/26/2022 4:00:43 PM value X:142 value Y: 0.007042253521126761
9/26/2022 4:00:43 PM value X:143 value Y: 0.006993006993006993
9/26/2022 4:00:43 PM value X:144 value Y: 0.006944444444444444
9/26/2022 4:00:43 PM value X:145 value Y: 0.006896551724137931
9/26/2022 4:00:43 PM value X:146 value Y: 0.00684931506849315
9/26/2022 4:00:43 PM value X:147 value Y: 0.006802721088435374
9/26/2022 4:00:43 PM value X:148 value Y: 0.006756756756756757
9/26/2022 4:00:43 PM value X:149 value Y: 0.006711409395973154
9/26/2022 4:00:43 PM value X:150 value Y: 0.006666666666666667
9/26/2022 4:00:43 PM value X:151 value Y: 0.006622516556291391
9/26/2022 4:00:43 PM value X:152 value Y: 0.006578947368421052
9/26/2022 4:00:43 PM value X:153 value Y: 0.006535947712418301
9/26/2022 4:00:43 PM value X:154 value Y: 0.006493506493506494
9/26/2022 4:00:43 PM value X:155 value Y: 0.0064516129032258064
9/26/2022 4:00:43 PM value X:156 value Y: 0.00641025641025641
9/26/2022 4:00:43 PM value X:157 value Y: 0.006369426751592357
9/26/2022 4:00:43 PM value X:158 value Y: 0.006329113924050633
9/26/2022 4:00:43 PM value X:159 value Y: 0.006289308176100629
9/26/2022 4:00:43 PM value X:160 value Y: 0.00625
9/26/2022 4:00:43 PM value X:161 value Y: 0.006211180124223602
9/26/2022 4:00:43 PM value X:162 value Y: 0.006172839506172839
9/26/2022 4:00:43 PM value X:163 value Y: 0.006134969325153374
9/26/2022 4:00:43 PM value X:164 value Y: 0.006097560975609756
9/26/2022 4:00:43 PM value X:165 value Y: 0.006060606060606061
9/26/2022 4:00:43 PM value X:166 value Y: 0.006024096385542169
9/26/2022 4:00:43 PM value X:167 value Y: 0.005988023952095809
9/26/2022 4:00:43 PM value X:168 value Y: 0.005952380952380952
9/26/2022 4:00:43 PM value X:169 value Y: 0.005917159763313609
9/26/2022 4:00:43 PM value X:170 value Y: 0.0058823529411764705
9/26/2022 4:00:44 PM value X:171 value Y: 0.005847953216374269
9/26/2022 4:00:44 PM value X:172 value Y: 0.005813953488372093
9/26/2022 4:00:44 PM value X:173 value Y: 0.005780346820809248
9/26/2022 4:00:44 PM value X:174 value Y: 0.005747126436781609
9/26/2022 4:00:44 PM value X:175 value Y: 0.005714285714285714
9/26/2022 4:00:44 PM value X:176 value Y: 0.005681818181818182
9/26/2022 4:00:44 PM value X:177 value Y: 0.005649717514124294
9/26/2022 4:00:44 PM value X:178 value Y: 0.0056179775280898875
9/26/2022 4:00:44 PM value X:179 value Y: 0.00558659217877095
9/26/2022 4:00:44 PM value X:180 value Y: 0.005555555555555556
9/26/2022 4:00:44 PM value X:181 value Y: 0.0055248618784530384
9/26/2022 4:00:44 PM value X:182 value Y: 0.005494505494505495
9/26/2022 4:00:44 PM value X:183 value Y: 0.00546448087431694
9/26/2022 4:00:44 PM value X:184 value Y: 0.005434782608695652
9/26/2022 4:00:44 PM value X:185 value Y: 0.005405405405405406
9/26/2022 4:00:44 PM value X:186 value Y: 0.005376344086021506
9/26/2022 4:00:44 PM value X:187 value Y: 0.0053475935828877
9/26/2022 4:00:44 PM value X:188 value Y: 0.005319148936170213
9/26/2022 4:00:44 PM value X:189 value Y: 0.005291005291005291
9/26/2022 4:00:44 PM value X:190 value Y: 0.005263157894736842
9/26/2022 4:00:44 PM value X:191 value Y: 0.005235602094240838
9/26/2022 4:00:44 PM value X:192 value Y: 0.005208333333333333
9/26/2022 4:00:44 PM value X:193 value Y: 0.0051813471502590676
9/26/2022 4:00:44 PM value X:194 value Y: 0.005154639175257732
9/26/2022 4:00:44 PM value X:195 value Y: 0.005128205128205128
9/26/2022 4:00:44 PM value X:196 value Y: 0.00510204081632653
9/26/2022 4:00:44 PM value X:197 value Y: 0.005076142131979695
9/26/2022 4:00:44 PM value X:198 value Y: 0.005050505050505051
9/26/2022 4:00:44 PM value X:199 value Y: 0.005025125628140704
9/26/2022 4:00:44 PM value X:200 value Y: 0.005
9/26/2022 4:00:44 PM value X:201 value Y: 0.004975124378109453
9/26/2022 4:00:44 PM value X:202 value Y: 0.0049504950495049506
9/26/2022 4:00:44 PM value X:203 value Y: 0.0049261083743842365
9/26/2022 4:00:44 PM value X:204 value Y: 0.004901960784313725
9/26/2022 4:00:44 PM value X:205 value Y: 0.004878048780487805
9/26/2022 4:00:44 PM value X:206 value Y: 0.0048543689320388345
9/26/2022 4:00:44 PM value X:207 value Y: 0.004830917874396135
9/26/2022 4:00:44 PM value X:208 value Y: 0.004807692307692308
9/26/2022 4:00:44 PM value X:209 value Y: 0.004784688995215311
9/26/2022 4:00:44 PM value X:210 value Y: 0.004761904761904762
9/26/2022 4:00:44 PM value X:211 value Y: 0.004739336492890996
9/26/2022 4:00:44 PM value X:212 value Y: 0.0047169811320754715
9/26/2022 4:00:44 PM value X:213 value Y: 0.004694835680751174
9/26/2022 4:00:44 PM value X:214 value Y: 0.004672897196261682
9/26/2022 4:00:44 PM value X:215 value Y: 0.004651162790697674
9/26/2022 4:00:44 PM value X:216 value Y: 0.004629629629629629
9/26/2022 4:00:44 PM value X:217 value Y: 0.004608294930875576
9/26/2022 4:00:44 PM value X:218 value Y: 0.0045871559633027525
9/26/2022 4:00:44 PM value X:219 value Y: 0.0045662100456621
9/26/2022 4:00:44 PM value X:220 value Y: 0.004545454545454545
9/26/2022 4:00:44 PM value X:221 value Y: 0.004524886877828055
9/26/2022 4:00:44 PM value X:222 value Y: 0.0045045045045045045
9/26/2022 4:00:44 PM value X:223 value Y: 0.004484304932735426
9/26/2022 4:00:44 PM value X:224 value Y: 0.004464285714285714
9/26/2022 4:00:44 PM value X:225 value Y: 0.0044444444444444444
9/26/2022 4:00:44 PM value X:226 value Y: 0.004424778761061947
9/26/2022 4:00:44 PM value X:227 value Y: 0.004405286343612335
9/26/2022 4:00:44 PM value X:228 value Y: 0.0043859649122807015
9/26/2022 4:00:44 PM value X:229 value Y: 0.004366812227074236
9/26/2022 4:00:44 PM value X:230 value Y: 0.004347826086956522
9/26/2022 4:00:44 PM value X:231 value Y: 0.004329004329004329
9/26/2022 4:00:44 PM value X:232 value Y: 0.004310344827586207
9/26/2022 4:00:44 PM value X:233 value Y: 0.004291845493562232
9/26/2022 4:00:45 PM value X:234 value Y: 0.004273504273504274
9/26/2022 4:00:45 PM value X:235 value Y: 0.00425531914893617
9/26/2022 4:00:45 PM value X:236 value Y: 0.00423728813559322
9/26/2022 4:00:45 PM value X:237 value Y: 0.004219409282700422
9/26/2022 4:00:45 PM value X:238 value Y: 0.004201680672268907
9/26/2022 4:00:45 PM value X:239 value Y: 0.0041841004184100415
9/26/2022 4:00:45 PM value X:240 value Y: 0.004166666666666667
9/26/2022 4:00:45 PM value X:241 value Y: 0.004149377593360996
9/26/2022 4:00:45 PM value X:242 value Y: 0.004132231404958678
9/26/2022 4:00:45 PM value X:243 value Y: 0.00411522633744856
9/26/2022 4:00:45 PM value X:244 value Y: 0.004098360655737705
9/26/2022 4:00:45 PM value X:245 value Y: 0.004081632653061225
9/26/2022 4:00:45 PM value X:246 value Y: 0.0040650406504065045
9/26/2022 4:00:45 PM value X:247 value Y: 0.004048582995951417
9/26/2022 4:00:45 PM value X:248 value Y: 0.004032258064516129
9/26/2022 4:00:45 PM value X:249 value Y: 0.004016064257028112
9/26/2022 4:00:45 PM value X:250 value Y: 0.004
9/26/2022 4:00:45 PM value X:251 value Y: 0.00398406374501992
9/26/2022 4:00:45 PM value X:252 value Y: 0.003968253968253968
9/26/2022 4:00:45 PM value X:253 value Y: 0.003952569169960474
9/26/2022 4:00:45 PM value X:254 value Y: 0.003937007874015748
9/26/2022 4:00:45 PM value X:255 value Y: 0.00392156862745098
9/26/2022 4:00:45 PM value X:256 value Y: 0.00390625
9/26/2022 4:00:45 PM value X:257 value Y: 0.0038910505836575876
9/26/2022 4:00:45 PM value X:258 value Y: 0.003875968992248062
9/26/2022 4:00:45 PM value X:259 value Y: 0.003861003861003861
9/26/2022 4:00:45 PM value X:260 value Y: 0.0038461538461538464
9/26/2022 4:00:45 PM value X:261 value Y: 0.0038314176245210726
9/26/2022 4:00:45 PM value X:262 value Y: 0.003816793893129771
9/26/2022 4:00:45 PM value X:263 value Y: 0.0038022813688212928
9
